asin,brand,title,rating,reviewUrl,totalReviews,price,originalPrice,name,rating,date,verified,comment,body,helpfulVotes
B077NTKFDB,Apple,Apple iPhone 7 Plus 256GB Unlocked GSM 4G LTE Quad-Core Smartphone - Silver (Renewed),3.6,https://www.amazon.com/product-reviews/B077NTKFDB,17,329.97,0,anna s,1,"February 19, 2014",TRUE,RAZR V3m,"this was to be a new phone,but i did not get a manual with it,and the phone will not hold a change,very disapointed and will not buy from this seller again",1
B077T4MVZ6,Samsung,Samsung Galaxy G550T On5 GSM Unlocked 4G LTE Android (Does Not Work With Metro PCS) Smartphone - White - (Renewed),2.5,https://www.amazon.com/product-reviews/B077T4MVZ6,32,94.99,0,cjacobs,1,"September 7, 2010",TRUE,Do NOT buy from this seller!!,"I purchased a phone that was ""used, in good condition"". I paid extra for expedited 2 day shipping. After 4 days the phone had not yet shipped. I emailed the contact inquiring when the product would ship but received no response. When the product finally arrived I discovered that the key pad did not work, I could only intermittently key in a command and when I did hit send for *228, to activate it with Verizon, the phone never actually rang but simply hung up. In addition, the screen would freeze up and go between frozen to blank white. Terrible responsiveness, show shipment, defective product. And the most frustrating piece of this was that I selected this seller specifically b/c they had received high marks for ALL of these characteristics in all of the previous reviews other than one 3 of 5 for slow shipment. This is very frustrating!",7
B077V219SV,Samsung,Samsung Galaxy S7 Active 32GB Camo Green GSM Unlocked,3.3,https://www.amazon.com/product-reviews/B077V219SV,31,0,0,Derek,2,"July 18, 2017",TRUE,Two Stars,Missing center button and no charger.,
B077XM1GZM,Apple,"Apple iPhone 6S Plus, 64GB, Silver - Fully Unlocked (Renewed)",3.8,https://www.amazon.com/product-reviews/B077XM1GZM,12,258.8,349.99,Rachel Wilke,1,"July 18, 2015",TRUE,One Star,Does not work!!!,
B077YTCMH9,Samsung,"Samsung Galaxy S7 EDGE G935V 32GB, Verizon/GSM Unlocked, (Renewed) (Black)",3.8,https://www.amazon.com/product-reviews/B077YTCMH9,606,199,0,Beverly G.,1,"April 25, 2018",TRUE,JUNK,a piece of junk!!!,
B077ZKKDWK,Sony,"Sony Xperia XA2 Ultra Factory Unlocked Phone - 6"" Screen - 32GB - Silver (U.S. Warranty)",3.8,https://www.amazon.com/product-reviews/B077ZKKDWK,304,399.99,0,Roger Williams,2,"September 18, 2011",FALSE,VERIZON BUYERS BEWARE OF OLDER PHONES,"Through no fault of the resellers (and unbeknownst to most of them), many of the older Verizon phones MAY have their Get It Now/Media Store rendered unusable. This takes away the ability to download music, ringtones, videos and ANY applications (such as Backup Assistant, VZ Navigator, games, weather, maps, etc.) from Verizon. Back in late March, 2011, Verizon pushed an update to all their phones and any of the older phones that were not activated at the time lost the Get It Now/Media Store catalog with no way to retrieve it through future updates. Verizon will tell you that you can take it to a store to get it flashed to restore the Get It Now/Media Center catalog, but it seems that basically none of the stores have the ability to actually flash phones (there was a report of a store in South Carolina that could flash phones..). More information (including official input from Verizon employees) can be found on Verizon's support community forum site (search for ""Error Cannot retrieve catalog... (3328) Backup Asst..""). If you only use your phone to make calls and/or text, this information does not apply to you. If you DO use Get It Now/Media Store, you will probably want to check with the seller to make sure that the phone's Get It Now/Media Store works.. or you might end up with a Get It Not. NOTE TO READERS: My purchase and experience was with a Verizon V3m in pink. After numerous hours talking with Verizon's tech support and multiple emails, I was able to determine that the exact same problem was happening to many older Verizon phones (there were more than 50 models by LG, Motorola, Samsung, Nokia and others specifically listed in their forum). I am not affiliated with anyone. NOTE TO AMAZON: The material in this review is completely of my own composition and pertains to a number of Verizon phones. This review was composed first in Word to take advantages of Word's spelling and grammar checker, but was composed solely for use in Amazon's review section to review the specifically mentioned products (in this case the Verizon V3m in silver). Any similarities between this review and any other review that I have written is due to the fact that the problem that I detail in this review directly affects over 50 different phone models, not just the one I bought. Different products, exact same problem.",35
B077ZMWX1W,Sony,"Sony Xperia L2, Unlocked, 32GB - Black (U.S. Warranty)",3.8,https://www.amazon.com/product-reviews/B077ZMWX1W,71,249.99,0,David,5,"August 10, 2014",FALSE,Most durable long last phone ever,I bought this phone for my great aunt because it was something simple for her rather than the o ne she had at the time. It charges fast and the battery lasts all day. I recommend it to anyone who is looking for a simple easy to use flip phone,1
B0786PRKBP,Samsung,Samsung Galaxy S8 - Unlocked - Midnight Black (Renewed),4,https://www.amazon.com/product-reviews/B0786PRKBP,1,264.99,0,James Maynard,5,"May 31, 2019",TRUE,Damn good little flip phone,"I got sick of the whole smart phone thing -- especially texting. If you can't take time to call someone and all you want to do is text, then you have, in my opinion, poor communication skills, or you're just a millennial, plain and simple. This phone takes you back to the basics. If you want to surf the net, you can. But the main reason I use it is for making calls. They are clear (Verizon service is tops), the phone speaker sounds great, and the buttons are big (I have big hands). Can't beat this purchase if you're looking for a durable, good looking phone.",3
B0787V183F,Google,"Google Pixel 2 64 GB, Black Factory Unlocked (Renewed)",3.7,https://www.amazon.com/product-reviews/B0787V183F,363,155.99,174.69,Joe,5,"January 28, 2019",TRUE,"Could not tell it from a new one-and I have 'destroyed"" 3 or 4!","It's a Motorola flip cell phone-key word in ""cell phone"" being ""phone' I have a computer for everything else. Previous ""Barrages"" have survived swims in the ""toilet sea', the Gulf of Mexico, the washing machine rumble, etc. However, do not ""flip it open' and simultaneously allow it to flip out of your hand and land on the floor in a ""pike position"", pike facing down..! --unless you want (literally!) a two-piece phone.... great bargain.",3
B0788F8DKC,Samsung,Samsung DeX Wireless Qi Desktop Charging Dock Station EE-MG950 Galaxy S8 + Note8 (Renewed),4.2,https://www.amazon.com/product-reviews/B0788F8DKC,63,36.89,0,Connie,5,"July 23, 2013",TRUE,Great to Work With!! Awesome Phone!,"Ordered 2 of their refurbished phones. Both were great. Showed a little wear, but really in great shape. They were as advertised. Service is Excellent! One of the phones had a wall charger that didn't work (didn't receive electrical current). I contacted them through Amazon. They responded immediately - shipped out new charger same day AND said I could throw the other one away. They saved me from having to do anything! No return shipping, etc. That, to me is Outstanding Customer Service! We love the phones! Perfect for people who prefer flip phone. Durable - which is good for my hunter and my 85 yr old mother! Mother likes to text some, but gets real confused with a qwerty keyboard. Texting is smooth and easy with the dial pad on this phone - works really great for her. The feature to announce who's calling helps her because some ring tones don't register with her hearing aid. The voice announce works perfect. Both users are very happy with their phones.",18
B0788ZD69Z,Samsung,Samsung Galaxy S8 Plus Unlocked 64GB (Midnight Black) - (Renewed),4,https://www.amazon.com/product-reviews/B0788ZD69Z,1,298.95,0,Gadget Freak,1,"July 25, 2019",TRUE,Verizon will not activate this phone.,"May have worked great, but Verizon no longer supports it.",2
B078BP86SC,Samsung,"Straight Talk Samsung Galaxy J7 Sky Pro 16GB Prepaid Smartphone, Black (Locked)",3.9,https://www.amazon.com/product-reviews/B078BP86SC,44,0,0,James Maines,5,"July 5, 2019",TRUE,Out of useful life span,Turns out Verizon no longer supports this phone shame,2
B078HFZVZ8,Apple,"Apple iPad 2 MC774LL/A Tablet (32GB, Wifi + AT&T 3G, Black) 2nd Generation (Renewed)",3.2,https://www.amazon.com/product-reviews/B078HFZVZ8,5,129.6,0,MLH,5,"March 19, 2017",TRUE,"GREAT, HEAVY DUTY, DURABLE... even years later!","Excellent quality product... bought it for my husband years ago (who inevitably dropped and consequently broke every other flip phone we've had) and it is STILL IN GREAT CONDITION! Metal hinges are VERY strong and sturdy, and they remain tight (lid does not wiggle at all). All buttons look and work like new, screen is bright and clear. Wouldn't trade this durable little phone for any other type!",1
B078HL31D8,Samsung,Samsung Galaxy S7 32gb Gold AT&T,4,https://www.amazon.com/product-reviews/B078HL31D8,37,0,0,bklyn bjorn,2,"July 22, 2016",TRUE,7/22/16 v860 ! 5 star phone! 1 star used battery!,"Motorla flip phone! Make sure you order a new battery the one I got last two hours! I bought an extended battery with cover last for days and days! Great phone great packing fast delivery, but the seller failed to mention the battery is worthless! 🐖 I love this phone! 2 star phone! Wouldbe4 stars but the side buttons all deteriorated what a joke! Military grade I THI NK NOT",
B078KGP5K5,Google,Google Pixel 2 64GB Unlocked GSM/CDMA 4G LTE Octa-Core Phone w/ 12.2MP Camera - Kinda Blue,3.7,https://www.amazon.com/product-reviews/B078KGP5K5,9,0,0,Carol S.,1,"January 20, 2018",TRUE,"Had trouble with this model just shutting off, even ...","Had trouble with this model just shutting off, even tried to order new ones, they did the same thing. So this was returned.",2
B078RBVVCV,Motorola,Motorola Moto G5S Plus XT1805 4G LTE Unlocked GSM 32GB 4GB RAm Octa Core Dual 13MP International Version No Warranty,3.5,https://www.amazon.com/product-reviews/B078RBVVCV,56,175,0,C. Biddle,5,"July 12, 2017",TRUE,This one is my favorite. Came amazingly fast,"I'm a flip phone junkie. This one is my favorite. Came amazingly fast, wrapped well, everything exactly as advertised. Would purchase again in a heartbeat.",2
B078SBFV72,Apple,"Apple iPad Air MF003LL/A (32GB, Wi-Fi + AT&T, Black with Space Gray) OLD VERSION (Renewed)",5,https://www.amazon.com/product-reviews/B078SBFV72,7,166.19,189.85,C & M,1,"June 27, 2013",TRUE,never held a good charge.,"The phone from day 1 just never charged well, it was say complete and just shut down part way through the day. and now, 9 months later, it wont hold a charge at all. apparently the component inside the phone that is supposed to hold a charge is lose, and what else is terrible is No one wants to refund me so i can get a replacement phone. This is just not fair. . I'm out 60$ and now another 75$ to have to buy a replacement.",4
B078WZ86Y9,Apple,"Apple iPhone 7, 128GB, Red - For AT&T / T-Mobile (Renewed)",3.3,https://www.amazon.com/product-reviews/B078WZ86Y9,58,234.35,0,JeBohling,5,"February 8, 2013",TRUE,Motorola Barrage,"Great purchase. My husband and I (in our mid 20's) have no interest in smart phones or anything like that. We just wanted something simple and durable that can make phone calls. The phone, though used, works just fine. It had a few scratches on it but it works perfectly and hopefully will be disaster resistant for my husband! My husband had a history of getting cellphones wet so that was another reason we picked this one, it was listed as water resistant. We are very happy with this phone.",1
B078YXQ38Z,Samsung,Samsung Galaxy S8 Active 64GB SM-G892A Unlocked GSM - Meteor Gray (Renewed),3.9,https://www.amazon.com/product-reviews/B078YXQ38Z,185,274.95,0,CODY,1,"February 10, 2014",TRUE,DEFECTIVE PHONE,I've complained about the volume on the ringer on this phone but the seller keeps on closing the case and denying that the phone is defective and wanted to charge me $20 for re-stocking fee if I decide to return it. I took it to Verizon store and have it checked and they admitted themselves that the phone is defective. What's the use of using a phone if you cannot hear it ring so it's just sitting here still in the original package and waiting for a solution and probably some use for it. I'm very disappointed with this purchase and I hope Amazon. com will do something about this situation.,6
B079142R7Y,ASUS,ASUS ZenFone Max Plus ZB570TL-MT67-3G32G-BL - 5.7” 1920x1080-3GB RAM - 32GB storage - LTE Unlocked Dual SIM Cell Phone - US Warranty - Silver,3.5,https://www.amazon.com/product-reviews/B079142R7Y,155,229,0,Brainpain,5,"December 13, 2014",TRUE,Great cheap reliable alternative to an iphone that will actually get a signal where iPhone wont and wont break where iphone will,"Excellent old school Star Trek communicator-style flip phone. Gets much better reception than iPhone and won't break if you drop it on the ground, in the toilet, out of the window, out of your shirt pocket onto the toilet then onto the ground, or if your dog or toddler chew on it. Beam me up, you drunk, fat, Captain Kangaroo clone.",
B0791VS3N9,HUAWEI,Huawei Mate SE Factory Unlocked 5.93” - 4GB/64GB Octa-core Processor| 16MP + 2MP Dual Camera| GSM Only |Grey (US Warranty),4.3,https://www.amazon.com/product-reviews/B0791VS3N9,2,349.99,0,B. Cantrell,3,"May 23, 2019",TRUE,Looked GREAT at first,"The rubber parts are now ""shedding"".",
B07946VKT8,Sony,"Sony Xperia XA1 Plus G3423 LTE 5.5"" 32GB Factory Unlocked Smartphone (International Version) (Black)",3.7,https://www.amazon.com/product-reviews/B07946VKT8,9,0,0,Equus,5,"February 11, 2014",TRUE,I don't need more in a phone,"I had one touch screen phone in my life. The touch screen broke and without buttons, I couldn't even make phone calls. So I bought this tough and easy to use phone. It's perfect for my back pocket. I don't use apps or even text that much. The camera works well enough for me and I never butt dial anyone! I'm not even embarrassed that I don't have a smart phone....frankly, I don't care what people think.",
B0799QJKQ5,Samsung,Samsung Galaxy S7 Edge 32GB G935A GSM Unlocked - Pink Gold,3.2,https://www.amazon.com/product-reviews/B0799QJKQ5,2,0,0,Sydney D Nelson Ivory,5,"August 23, 2012",TRUE,Motorola Barrage V860,"This was a bargain! I would definitely use the seller again. I had some questions on the item and promptly received a response. Got this for my son, who really likes it, especially that it has a camera and can take a beating when going camping. The phone was received in very good condition, charged too! The transaction was easy and the item received quicker than expected in proper packaging. I especially liked that I didn't have to go with a contract.",
B0799ZMY6D,Google,"Google Pixel 2 XL 128 GB, Black (Renewed)",4.1,https://www.amazon.com/product-reviews/B0799ZMY6D,292,219.99,0,jjeff,5,"February 12, 2013",TRUE,Durable but featured phone,"Very durable phone and has some nice features for a flip phone, which by the way is getting almost impossible to fine, especially one of the quality of this phone. My only complaint is how thick it is, and to make matters worse I got the extended battery and back which makes it even thicker, but is nice for how much longer it lasts. Guess the old adage is true........ you can's get 10 lbs of s*** in a 5lb box......;)",
B079C1K282,Google,"Google Pixel 2 XL 64 GB, Black (Renewed)",4.1,https://www.amazon.com/product-reviews/B079C1K282,254,189.96,210.67,R. T. M.,2,"December 15, 2014",TRUE,Buyer beware !!!,"I like these phones. They are ruggedly built, and they are Water resistant in up to 3 feet for up to 30 minutes. I bought these to replace similar Motorola phones that lasted 5 - 6 years. That being said... Please read this very carefully... These phones are NOT ""NEW"". They are REFURBISHED. After being fully charged, they would lose 25% of that charge in less than 10 - 12 hours, even when hardly used. As these are refurbished, the manufacturer will NOT give you the usual 1-year warranty. Typically only a 30-day warranty. I sent them back to the seller, and bought new phones nearby.",1
B079C2Q6MH,HUAWEI,Huawei Nexus 6p 128GB - Factory Unlocked Phone - Frost (Certified Refurbished),2.6,https://www.amazon.com/product-reviews/B079C2Q6MH,3,129.95,0,Caroline Barkemeyer,1,"October 23, 2019",TRUE,Sadness,I could not use it.... it was to old,1
B079H6RLKQ,Samsung,Samsung Galaxy S9 G960U 64GB Unlocked GSM 4G LTE Phone w/ 12MP Camera - Midnight Black,4.1,https://www.amazon.com/product-reviews/B079H6RLKQ,2,499.99,599.99,Mary E. Civiello,1,"March 10, 2015",TRUE,Motorola V860,We received the phone only to discover the charger did not fit into phone. We had to immediately buy a new charger at Verizon. The following day the rubber lid placed on side of phone fell off. After searching for it for hours in vain.... we placed a strip of electricians tape over one inch opening. It is an opening showing intricate metal parts that should be protected from debris. On a final note we are not going to buy a used phone ever again.,2
B079HB518K,Apple,"Apple iPhone 7, 32GB, Rose Gold - For AT&T / T-Mobile (Renewed)",3.9,https://www.amazon.com/product-reviews/B079HB518K,243,199,206.9,DC Mitchell,5,"June 26, 2016",TRUE,Good basic phone!,"Bought this for my dad as a birthday present. My dad isn't up to the times with cell phones, he doesn't even text lol. But he needed a good sturdy phone for the basics, making calls and some picture taking. He loves it and loves the battery life on it.",
B079HG7TZS,HUAWEI,"Huawei P Smart (32GB) 5.6"" Fullview Display & Dual Camera's, 4G LTE Dual-SIM Factory Unlocked w/ Fingerprint Scanner FIG-L23 International Model, No Warranty (Black)",4.4,https://www.amazon.com/product-reviews/B079HG7TZS,34,179.99,0,Amazon Customer,3,"October 18, 2015",TRUE,"Still best ""rugged"" phone you can get but it would have ...","Was not ""new"" as advertised. Had been previously registered to a different phone #. Recharge port cover does not stay closed when not in use so it is not water tight. Can not change personal settings do to old password still being in it. Had to stop texting feature since it does not allow deleting of texts and when delete text is pushed phone shuts off. Still best ""rugged"" phone you can get but it would have been nice to actually have bought a ""new "" phone as advertised.",1
B079J59FGT,Google,Google Pixel 2 XL 128GB Unlocked GSM/CDMA 4G LTE Octa-Core Phone w/ 12.2MP Camera - Black & White,3.3,https://www.amazon.com/product-reviews/B079J59FGT,17,0,0,Robert J.,2,"August 7, 2016",TRUE,I would like to have this one replaced,"After 3 weeks of use , three of the button covers have fallen out and lost. Now I have to use a pen to push the buttons in order to control these 3 functions. How long is the warranty on these phones, I would like to have this one replaced.",
B079J5MKXJ,Google,Google Pixel 2 XL 128GB Unlocked GSM/CDMA 4G LTE Octa-Core Phone w/ 12.2MP Camera - Just Black,4,https://www.amazon.com/product-reviews/B079J5MKXJ,24,0,0,R Mosley,5,"December 3, 2012",TRUE,BARRAGE V860,2ND PHONE EXACTLY LIKE THIS. PURCHASED BECAUSE OF TOUGH QUALITIES. 1ST ONE LOST SCREEN COMPLETELY AND COULDN'T REPAIR BUT COULD FIND NOTHING BETTER TO SUIT NEEDS. A GREAT PHONE WITH GREAT RECEPTION. STILL ONE OF THOSE WHO JUST NEED A GOOD PHONE THAT'S TOUGH. PROBABLY WON'T MAKE MUCH LONGER BUT FORTUNATE TO FIND THIS NEW ONE A GOOD DEAL AND GREAT PURCHASING EXP WITH VENDOR,
B079K78C1Y,Google,Google Pixel XL 128GB Silver (Unlocked) - (Renewed),4.1,https://www.amazon.com/product-reviews/B079K78C1Y,33,154.95,0,tv addict,4,"December 8, 2010",TRUE,Happy so far,"I don't have big expectations for a cell phone. I ask only that it make and receive calls, stand up to a decent amount of rough handling, and not crap out when I get a little sweaty (talking while exercising). Yeah, it sounds silly, but I've had several that died from that small amount of moisture. The Barrage has been good to me so far (about 40 days). It's my first phone with a data package and, if that were important to me, I'd go for a larger screen. This one is big enough, though, to handle an occasional look at my e-mail or a quick browse here or there. As a ""free"" phone (for 2-year contract commitment) I'd say I'm quite happy with it. Someday I may spring the big bucks for a droid or some such (my wife loves her droid-x), but for now this is just fine.",6
B079NM9SZL,Nokia,"Nokia 5 - Android 9.0 Pie - 16 GB - Dual SIM Unlocked Smartphone (AT&T/T-Mobile/MetroPCS/Cricket/Mint) - 5.2"" Screen - Blue",3.8,https://www.amazon.com/product-reviews/B079NM9SZL,45,89,0,Crystal,1,"June 18, 2019",TRUE,Pos,Absolutely pos ...had it not even week first day got it button came off second week another and today lost most and said good shape bs..then won't give me my money back sorry but it's such a POS I can't even send it back,
B079NQHRPS,Nokia,"Nokia 5 (16GB, 2GB RAM) 5.2"" Polarized HD Display, Android 9.0 Pie, Dual SIM GSM (AT&T/T-Mobile/MetroPCS/Cricket/Mint) Unlocked Smartphone (Silver)",3.8,https://www.amazon.com/product-reviews/B079NQHRPS,31,99,139,Skyler-Elizbeth,1,"July 12, 2019",TRUE,No good can't be usef,Totally useless,
B079PS2HZM,HUAWEI,"Huawei Ascend XT 2 | (16GB, 2GB RAM) | 5.5"" IPS Display | Dual Camera | 4000 mAh Battery | Android 7.0 Nougat | 4G LTE | GSM Unlocked | Smartphone - Silver",3.9,https://www.amazon.com/product-reviews/B079PS2HZM,79,99.99,0,Jc,5,"January 4, 2013",TRUE,Great phone,"I got a lot more phone than I thought I would with this. The camera is better than any I have had before, and it shoots video, too. I just needed something inexpensive to get me through to my next upgrade when my old phone died, and this was perfect. I also got it in less time than amazon said I would, which was great.",
B079RJWMZG,Samsung,"Samsung Galaxy S8+, 6.2"" 64GB SPRINT Midnight Black",3.3,https://www.amazon.com/product-reviews/B079RJWMZG,3,899.99,0,francis collier,3,"May 16, 2015",TRUE,Have a great day and I look forward to doing more business ...,"It was alright. It ended up in the washing machine ,accidentally . I must say , Ten days to ship it was ridiculous not to offer any other shipping options!!! but in all fairness the phone was different then what I was used to . My G'Z Rock- went through the same washing machine and I can still make and receive calls , with no screen display . Thank you for checking up on me and my purchase . I don't find that level of concern every day!!! Have a great day and I look forward to doing more business with you.",
B079SQ5VHX,Samsung,"Samsung Galaxy S9 (SM-G960F/DS) 4GB / 64GB 5.8-inches LTE Dual SIM (GSM Only, No CDMA) Factory Unlocked - International Stock No Warranty (Midnight Black, Phone Only)",4.3,https://www.amazon.com/product-reviews/B079SQ5VHX,122,519,0,doctordoctor,4,"June 17, 2013",TRUE,It's a phone.,"You can have all of the little computers they call smart phones. I cannot read anything written on it. If I want a camera, I'll use a camera. I just wanted a phone. This one works well. Before long the 'smart phones' will also be vibrators and the airheads won't be able to decide which end to apply them to.",
B079TZ8NKG,Samsung,Samsung Galaxy S6 Edge G925T 64GB Gold Platinum - T-Mobile,2.4,https://www.amazon.com/product-reviews/B079TZ8NKG,2,0,0,lovepuppies,1,"June 2, 2016",TRUE,"bad connection, dropping calls","I bought this phone for my husband and after a few months started having issues , static, bad connection, dropping calls, it's not worth the money. I regretted buying it it, I do not recommend it.",
B079TZJF9F,Samsung,Samsung Galaxy S6 Edge G925T 64GB White Pearl - T-Mobile,2,https://www.amazon.com/product-reviews/B079TZJF9F,1,0,0,Goomer,5,"November 18, 2014",TRUE,Glad I found another,"Second one of these I have owned. With my line of work (farming), I am really tough on a phone. Previous Barrage lasted 5 years through all the abuse. Glad I found another, because simple function, Mil-Spec, phones are hard to find.",
B079TZVTNQ,HUAWEI,"Huawei R216 150 Mbps 4G LTE Mobile WiFi Hotspot Router (4G LTE in USA AT&T Europe, Asia, Middle East & Africa Digitel Orange)",3,https://www.amazon.com/product-reviews/B079TZVTNQ,1,49.9,0,Rosemary G,1,"August 1, 2016",TRUE,I would We owned this phone(purchased directly from Verizon) and loved it so ordered another,Phone died after 3 months of light use. If it were possible to leave a 0 star review; I would We owned this phone(purchased directly from Verizon) and loved it so ordered another. This phone has to be a fake. The rubber covers for the buttons on the side started falling off after a month and the whole phone died a week ago. The company refused to replace or allow a return.,
B079X7DQ4Q,Samsung,"Samsung Galaxy S9 Single SIM 64GB SM-G9600 Factory Unlocked 4G Smartphone (Midnight Black) -International Version - No Warranty in The USA - GSM ONLY, NO CDMA",3.9,https://www.amazon.com/product-reviews/B079X7DQ4Q,95,449,0,tags,5,"February 23, 2017",TRUE,Five Stars,Worked good for me,
B07B82VTX5,Sony,"Sony Xperia XZ2 Unlocked Smarphone - Dual SIM - 5.7"" Screen - 64GB - Liquid Silver (US Warranty)",3.9,https://www.amazon.com/product-reviews/B07B82VTX5,45,499.99,0,wildchild,4,"November 20, 2014",TRUE,"New phone, yeah!",I am so glad to have my 'new' to me phone. It is so nice to not worry so much I am going to break it when I drop it not. Still insure of a few things but I am learning.,
B07B9638J2,Samsung,"Samsung Galaxy S9 Plus (6.2"", Dual SIM) 64GB SM-G965F/DS Factory Unlocked LTE Smartphone (Lilac Purple) - International Version",4.3,https://www.amazon.com/product-reviews/B07B9638J2,25,619.99,0,kevin hinson,5,"November 12, 2012",TRUE,great phone with speedy service,"I have alot of experience with the motorola barrage, and ordered this one to replace my old barrage that finally quit after three years of use. I love the product and hate verizon quit carrying it in thier stores. As for this phone, I am impressed with the speed that it was delivered, and it being used was quite impressed with its condition, it looked almost unused. I'm very much satisfied with my order and would highly reccomend this to another person",1
B07BBQ56WS,Samsung,Samsung Galaxy S9 Smartphone -Lilac Purple - GSM Only - International Version,3.5,https://www.amazon.com/product-reviews/B07BBQ56WS,8,445.66,0,Amazon Customer,2,"December 31, 2016",TRUE,don't trust seller,purchased phone and after 2 months started having problems with it! have had numerous barrage phones before and never had this problem!!!!!! Purchased two and the second one will not activate!!!!! problem is that it was a couple of months before I activated phone so no longer able to return!!!!!!!!!!,
B07BBT3VXM,Samsung,Samsung Galaxy S9+ Smartphone -Lilac Purple - Carrier Locked - Sprint,3.8,https://www.amazon.com/product-reviews/B07BBT3VXM,11,0,0,goldwing,4,"October 10, 2012",TRUE,what i wanted,I have one of these phones already so I knew what to expect but did not know what shape it would be in since it was used and reconditioned. It looked almost new and functioned like new.Very happy with the phone and price.,3
B07BBZJ4G9,Samsung,Samsung Galaxy S9+ Smartphone - Midnight Black - Carrier Locked - Verizon,3.8,https://www.amazon.com/product-reviews/B07BBZJ4G9,11,899.99,0,kenneth deane,1,"October 13, 2016",TRUE,"the camera does not work,,, the battery ...","the camera does not work ,,,the battery does not hold a charge....if i had know it was from the dealer dealscay. i would NEVER have bought it,,,this is the second phone i have gotten ripped off from this dealer",1
B07BFCZYRM,Samsung,Samsung Galaxy S9 Plus Verizon + GSM Unlocked 64GB Midnight Black (Renewed),4.2,https://www.amazon.com/product-reviews/B07BFCZYRM,355,374.95,0,D. Galoski,4,"June 26, 2014",TRUE,GOOD FOR THE PRICE- ARRIVED IN GOOD CONDITION!!!,MY HUSBAND IS SATISFIED WITH THE WIRELESS PHONE THAT HE CAN NOW ACTUALLY HEAR PEOPLE WHEN THEY TALK TO HIM. WE DID NOT RECEIVE THE UPGRADE ON SAME DAY SHIPPING AT NO COST. IT TOOK ABOUT A WEEK TO RECEIVE.,
B07BFHTJTK,Samsung,"Samsung Galaxy S7 Edge G935v 32GB Smartphone for Verizon Wireless CDMA, Coral Blue (Renewed)",3.6,https://www.amazon.com/product-reviews/B07BFHTJTK,27,179,0,Amazon Customer,5,"December 22, 2016",TRUE,Almost bomb proof,"2nd time ordering and owning, using this phone, was that dependable. Highly recommend for non smart phone folks. Arrived in great time, shape, set up easy.",
B07BFPDGNX,Samsung,Samsung Galaxy Note 8 SM-N950U 64GB AT&T - Orchid Grey,4.4,https://www.amazon.com/product-reviews/B07BFPDGNX,54,440.99,0,Kindle Customer,5,"October 29, 2013",TRUE,Can't find anywhere else.,"Service was excellent. Came in less time than I was told it would and seller e-mailed me about return policy and seemed to really care if I was happy with my phone. The phone itself is not for someone who wants all the bells and whisles but it is built to Military specs and I have had one for many years this one was a replacement for one that was 4 years old and had the rubber waterpoofing on the buttons not worn off I would still be using it. However, this one is of the same rough build and I have been very happy with it.",
B07BH74WCW,Samsung,Samsung B690 convoy 4-verizon wireless (Renewed),2.7,https://www.amazon.com/product-reviews/B07BH74WCW,13,58.99,0,David J. Walker,5,"January 3, 2014",TRUE,The very best way to go!,"I have ruined so many cell phones.... Its nice to finally get a ""hardy"" one like this phone. Just purchasing outright makes so much more sense!",2
B07BHT4KGM,Samsung,"Samsung Galaxy S9 Sm-G9600 Dual Sim 5.8"" Super Amoled, 64GB, 4 GB RAM, Factory Unlocked - No Warranty Midnight Black",3.9,https://www.amazon.com/product-reviews/B07BHT4KGM,95,503.09,0,Wolfbane011,2,"December 6, 2012",TRUE,Didnt last long,"From whenever I got it, it was for my husband, it just now broke from falling off a nightstand a foot off the ground and broke at the hinge. Which before that it was hard to flip open and when he talked to someone on it he could hardly hear them. I have a phone exactly like this one but I have it for longer and it hasn't had the problems this one has had.",1
B07BR995NC,Samsung,"Samsung Galaxy S8 Active (G892A) AT&T Military-Grade Durable Smartphone w/ 5.8"" Shatter-Resistant Glass, Meteor Gray",3.9,https://www.amazon.com/product-reviews/B07BR995NC,94,800,0,Vivian,4,"August 10, 2019",TRUE,If carrier will activate phone - must be 4G,Verizon would not connect phone because they only activate 4G phones. Had to return phone,
B07BZXDZKN,HUAWEI,"Huawei Y6 2018 ATU-LX3 5.7"" FullView Display 16GB 2GB RAM Dual SIM 13 MP + 2 MP 4128 x 3096 Pixels Dual-LED Flash A-GPS Fingerprint Factory Unlocked No Warranty US (Gold)",3.7,https://www.amazon.com/product-reviews/B07BZXDZKN,27,169.99,0,craig Paleschic,1,"February 27, 2015",TRUE,it was dirty inside screen was scratched very badly the phone had ...,it was dirty inside screen was scratched very badly the phone had to be cleaned because it was terribly dirty.,
B07C2VFMN2,Motorola,Motorola Z3 Play & Moto Power Pack - Unlocked (AT&T/Sprint/T-Mobile/Verizon) - 64GB - Deep Indigo (US Warranty) - PA9S0000US,4.1,https://www.amazon.com/product-reviews/B07C2VFMN2,84,229.99,499.99,Byrdstowntn,5,"April 25, 2013",TRUE,Great signal,"Works great. This phone is the only one in our home that works in the basement, sunroom, or whatever room we are in. None of our smart phones will work in these areas. My husband loves this phone.",1
B07C4W6KR9,Samsung,Samsung Galaxy J7 V Verizon Wireless - Silver (Renewed),3.1,https://www.amazon.com/product-reviews/B07C4W6KR9,4,119.95,0,Dennis Cepello,1,"March 20, 2015",TRUE,it died on the 4/20/2015 I like the phone but don't like that I payed money ...,it died on the 4/20/2015 I like the phone but don't like that I payed money and the cell dies this soon I have never dropped it our anything that would make it die.,
